containerId	locX	locY	warehouseNum	goodsId	containerSize
5347	9	27	5	0	3
5348	9	28	5	0	3
5349	9	29	5	0	3
5350	9	30	5	0	3
5351	9	31	5	0	3
5352	9	32	5	0	3
5353	9	33	5	0	3
5354	9	34	5	0	3
5355	9	35	5	0	3
5356	9	36	5	0	3
5357	9	37	5	0	3
5358	9	38	5	0	3
5359	9	39	5	0	3
5360	9	40	5	0	3
5361	10	1	5	0	3
5362	10	2	5	0	3
5363	10	3	5	0	3
5364	10	4	5	0	3
5365	10	5	5	0	3
5366	10	6	5	0	3
5367	10	7	5	0	3
5368	10	8	5	0	3
5369	10	9	5	0	3
5370	10	10	5	0	3
5371	10	11	5	0	3
5372	10	12	5	0	3
5373	10	13	5	0	3
5374	10	14	5	0	3
5375	10	15	5	0	3
5376	10	16	5	0	3
5377	10	17	5	0	3
5378	10	18	5	0	3
5379	10	19	5	0	3
5380	10	20	5	0	3
5381	10	21	5	0	3
5382	10	22	5	0	3
5383	10	23	5	0	3
5384	10	24	5	0	3
5385	10	25	5	0	3
5386	10	26	5	0	3
5387	10	27	5	0	3
5388	10	28	5	0	3
5389	10	29	5	0	3
5390	10	30	5	0	3
5391	10	31	5	0	3
5392	10	32	5	0	3
5393	10	33	5	0	3
5394	10	34	5	0	3
5395	10	35	5	0	3
5396	10	36	5	0	3
5397	10	37	5	0	3
5398	10	38	5	0	3
5399	10	39	5	0	3
5400	10	40	5	0	3
6001	1	1	6	0	3
6002	1	2	6	0	3
6003	1	3	6	0	3
6004	1	4	6	0	3
6005	1	5	6	0	3
6006	1	6	6	0	3
6007	1	7	6	0	3
6008	1	8	6	0	3
6009	1	9	6	0	3
6010	1	10	6	0	3
6011	1	11	6	0	3
6012	1	12	6	0	3
6013	1	13	6	0	3
6014	1	14	6	0	3
6015	1	15	6	0	3
6016	1	16	6	0	3
6017	1	17	6	0	3
6018	1	18	6	0	3
6019	1	19	6	0	3
6020	1	20	6	0	3
6021	1	21	6	0	3
6022	1	22	6	0	3
6023	1	23	6	0	3
6024	1	24	6	0	3
6025	1	25	6	0	3
6026	1	26	6	0	3
6027	1	27	6	0	3
6028	1	28	6	0	3
6029	1	29	6	0	3
6030	1	30	6	0	3
6031	1	31	6	0	3
6032	1	32	6	0	3
6033	1	33	6	0	3
6034	1	34	6	0	3
6035	1	35	6	0	3
6036	1	36	6	0	3
6037	1	37	6	0	3
6038	1	38	6	0	3
6039	1	39	6	0	3
6040	1	40	6	0	3
6041	2	1	6	0	3
6042	2	2	6	0	3
6043	2	3	6	0	3
6044	2	4	6	0	3
6045	2	5	6	0	3
6046	2	6	6	0	3
6047	2	7	6	0	3
6048	2	8	6	0	3
6049	2	9	6	0	3
6050	2	10	6	0	3
6051	2	11	6	0	3
6052	2	12	6	0	3
6053	2	13	6	0	3
6054	2	14	6	0	3
6055	2	15	6	0	3
6056	2	16	6	0	3
6057	2	17	6	0	3
6058	2	18	6	0	3
6059	2	19	6	0	3
6060	2	20	6	0	3
6061	2	21	6	0	3
6062	2	22	6	0	3
6063	2	23	6	0	3
6064	2	24	6	0	3
6065	2	25	6	0	3
6066	2	26	6	0	3
6067	2	27	6	0	3
6068	2	28	6	0	3
6069	2	29	6	0	3
6070	2	30	6	0	3
6071	2	31	6	0	3
6072	2	32	6	0	3
6073	2	33	6	0	3
6074	2	34	6	0	3
6075	2	35	6	0	3
6076	2	36	6	0	3
6077	2	37	6	0	3
6078	2	38	6	0	3
6079	2	39	6	0	3
6080	2	40	6	0	3
6081	3	1	6	0	3
6082	3	2	6	0	3
6083	3	3	6	0	3
6084	3	4	6	0	3
6085	3	5	6	0	3
6086	3	6	6	0	3
6087	3	7	6	0	3
6088	3	8	6	0	3
6089	3	9	6	0	3
6090	3	10	6	0	3
6091	3	11	6	0	3
6092	3	12	6	0	3
6093	3	13	6	0	3
6094	3	14	6	0	3
6095	3	15	6	0	3
6096	3	16	6	0	3
6097	3	17	6	0	3
6098	3	18	6	0	3
6099	3	19	6	0	3
6100	3	20	6	0	3
6101	3	21	6	0	3
6102	3	22	6	0	3
6103	3	23	6	0	3
6104	3	24	6	0	3
6105	3	25	6	0	3
6106	3	26	6	0	3
6107	3	27	6	0	3
6108	3	28	6	0	3
6109	3	29	6	0	3
6110	3	30	6	0	3
6111	3	31	6	0	3
6112	3	32	6	0	3
6113	3	33	6	0	3
6114	3	34	6	0	3
6115	3	35	6	0	3
6116	3	36	6	0	3
6117	3	37	6	0	3
6118	3	38	6	0	3
6119	3	39	6	0	3
6120	3	40	6	0	3
6121	4	1	6	0	3
6122	4	2	6	0	3
6123	4	3	6	0	3
6124	4	4	6	0	3
6125	4	5	6	0	3
6126	4	6	6	0	3
6127	4	7	6	0	3
6128	4	8	6	0	3
6129	4	9	6	0	3
6130	4	10	6	0	3
6131	4	11	6	0	3
6132	4	12	6	0	3
6133	4	13	6	0	3
6134	4	14	6	0	3
6135	4	15	6	0	3
6136	4	16	6	0	3
6137	4	17	6	0	3
6138	4	18	6	0	3
6139	4	19	6	0	3
6140	4	20	6	0	3
6141	4	21	6	0	3
6142	4	22	6	0	3
6143	4	23	6	0	3
6144	4	24	6	0	3
6145	4	25	6	0	3
6146	4	26	6	0	3
6147	4	27	6	0	3
6148	4	28	6	0	3
6149	4	29	6	0	3
6150	4	30	6	0	3
6151	4	31	6	0	3
6152	4	32	6	0	3
6153	4	33	6	0	3
6154	4	34	6	0	3
6155	4	35	6	0	3
6156	4	36	6	0	3
6157	4	37	6	0	3
6158	4	38	6	0	3
6159	4	39	6	0	3
6160	4	40	6	0	3
6161	5	1	6	0	3
6162	5	2	6	0	3
6163	5	3	6	0	3
6164	5	4	6	0	3
6165	5	5	6	0	3
6166	5	6	6	0	3
6167	5	7	6	0	3
6168	5	8	6	0	3
6169	5	9	6	0	3
6170	5	10	6	0	3
6171	5	11	6	0	3
6172	5	12	6	0	3
6173	5	13	6	0	3
6174	5	14	6	0	3
6175	5	15	6	0	3
6176	5	16	6	0	3
6177	5	17	6	0	3
6178	5	18	6	0	3
6179	5	19	6	0	3
6180	5	20	6	0	3
6181	5	21	6	0	3
6182	5	22	6	0	3
6183	5	23	6	0	3
6184	5	24	6	0	3
6185	5	25	6	0	3
6186	5	26	6	0	3
6187	5	27	6	0	3
6188	5	28	6	0	3
6189	5	29	6	0	3
6190	5	30	6	0	3
6191	5	31	6	0	3
6192	5	32	6	0	3
6193	5	33	6	0	3
6194	5	34	6	0	3
6195	5	35	6	0	3
6196	5	36	6	0	3
6197	5	37	6	0	3
6198	5	38	6	0	3
6199	5	39	6	0	3
6200	5	40	6	0	3
6201	6	1	6	0	3
6202	6	2	6	0	3
6203	6	3	6	0	3
6204	6	4	6	0	3
6205	6	5	6	0	3
6206	6	6	6	0	3
6207	6	7	6	0	3
6208	6	8	6	0	3
6209	6	9	6	0	3
6210	6	10	6	0	3
6211	6	11	6	0	3
6212	6	12	6	0	3
6213	6	13	6	0	3
6214	6	14	6	0	3
6215	6	15	6	0	3
6216	6	16	6	0	3
6217	6	17	6	0	3
6218	6	18	6	0	3
6219	6	19	6	0	3
6220	6	20	6	0	3
6221	6	21	6	0	3
6222	6	22	6	0	3
6223	6	23	6	0	3
6224	6	24	6	0	3
6225	6	25	6	0	3
6226	6	26	6	0	3
6227	6	27	6	0	3
6228	6	28	6	0	3
6229	6	29	6	0	3
6230	6	30	6	0	3
6231	6	31	6	0	3
6232	6	32	6	0	3
6233	6	33	6	0	3
6234	6	34	6	0	3
6235	6	35	6	0	3
6236	6	36	6	0	3
6237	6	37	6	0	3
6238	6	38	6	0	3
6239	6	39	6	0	3
6240	6	40	6	0	3
6241	7	1	6	0	3
6242	7	2	6	0	3
6243	7	3	6	0	3
6244	7	4	6	0	3
6245	7	5	6	0	3
6246	7	6	6	0	3
6247	7	7	6	0	3
6248	7	8	6	0	3
6249	7	9	6	0	3
6250	7	10	6	0	3
6251	7	11	6	0	3
6252	7	12	6	0	3
6253	7	13	6	0	3
6254	7	14	6	0	3
6255	7	15	6	0	3
6256	7	16	6	0	3
6257	7	17	6	0	3
6258	7	18	6	0	3
6259	7	19	6	0	3
6260	7	20	6	0	3
6261	7	21	6	0	3
6262	7	22	6	0	3
6263	7	23	6	0	3
6264	7	24	6	0	3
6265	7	25	6	0	3
6266	7	26	6	0	3
6267	7	27	6	0	3
6268	7	28	6	0	3
6269	7	29	6	0	3
6270	7	30	6	0	3
6271	7	31	6	0	3
6272	7	32	6	0	3
6273	7	33	6	0	3
6274	7	34	6	0	3
6275	7	35	6	0	3
6276	7	36	6	0	3
6277	7	37	6	0	3
6278	7	38	6	0	3
6279	7	39	6	0	3
6280	7	40	6	0	3
6281	8	1	6	0	3
6282	8	2	6	0	3
6283	8	3	6	0	3
6284	8	4	6	0	3
6285	8	5	6	0	3
6286	8	6	6	0	3
6287	8	7	6	0	3
6288	8	8	6	0	3
6289	8	9	6	0	3
6290	8	10	6	0	3
6291	8	11	6	0	3
6292	8	12	6	0	3
6293	8	13	6	0	3
6294	8	14	6	0	3
6295	8	15	6	0	3
6296	8	16	6	0	3
6297	8	17	6	0	3
6298	8	18	6	0	3
6299	8	19	6	0	3
6300	8	20	6	0	3
6301	8	21	6	0	3
6302	8	22	6	0	3
6303	8	23	6	0	3
6304	8	24	6	0	3
6305	8	25	6	0	3
6306	8	26	6	0	3
6307	8	27	6	0	3
6308	8	28	6	0	3
6309	8	29	6	0	3
6310	8	30	6	0	3
6311	8	31	6	0	3
6312	8	32	6	0	3
6313	8	33	6	0	3
6314	8	34	6	0	3
6315	8	35	6	0	3
6316	8	36	6	0	3
6317	8	37	6	0	3
6318	8	38	6	0	3
6319	8	39	6	0	3
6320	8	40	6	0	3
6321	9	1	6	0	3
6322	9	2	6	0	3
6323	9	3	6	0	3
6324	9	4	6	0	3
6325	9	5	6	0	3
6326	9	6	6	0	3
6327	9	7	6	0	3
6328	9	8	6	0	3
6329	9	9	6	0	3
6330	9	10	6	0	3
6331	9	11	6	0	3
6332	9	12	6	0	3
6333	9	13	6	0	3
6334	9	14	6	0	3
6335	9	15	6	0	3
6336	9	16	6	0	3
6337	9	17	6	0	3
6338	9	18	6	0	3
6339	9	19	6	0	3
6340	9	20	6	0	3
6341	9	21	6	0	3
6342	9	22	6	0	3
6343	9	23	6	0	3
6344	9	24	6	0	3
6345	9	25	6	0	3
6346	9	26	6	0	3
6347	9	27	6	0	3
6348	9	28	6	0	3
6349	9	29	6	0	3
6350	9	30	6	0	3
6351	9	31	6	0	3
6352	9	32	6	0	3
6353	9	33	6	0	3
6354	9	34	6	0	3
6355	9	35	6	0	3
6356	9	36	6	0	3
6357	9	37	6	0	3
6358	9	38	6	0	3
6359	9	39	6	0	3
6360	9	40	6	0	3
6361	10	1	6	0	3
6362	10	2	6	0	3
6363	10	3	6	0	3
6364	10	4	6	0	3
6365	10	5	6	0	3
6366	10	6	6	0	3
6367	10	7	6	0	3
6368	10	8	6	0	3
6369	10	9	6	0	3
6370	10	10	6	0	3
6371	10	11	6	0	3
6372	10	12	6	0	3
6373	10	13	6	0	3
6374	10	14	6	0	3
6375	10	15	6	0	3
6376	10	16	6	0	3
6377	10	17	6	0	3
6378	10	18	6	0	3
6379	10	19	6	0	3
6380	10	20	6	0	3
6381	10	21	6	0	3
6382	10	22	6	0	3
6383	10	23	6	0	3
6384	10	24	6	0	3
6385	10	25	6	0	3
6386	10	26	6	0	3
6387	10	27	6	0	3
6388	10	28	6	0	3
6389	10	29	6	0	3
6390	10	30	6	0	3
6391	10	31	6	0	3
6392	10	32	6	0	3
6393	10	33	6	0	3
6394	10	34	6	0	3
6395	10	35	6	0	3
6396	10	36	6	0	3
6397	10	37	6	0	3
6398	10	38	6	0	3
6399	10	39	6	0	3
6400	10	40	6	0	3
